,time,o_x,o_y,o_z,o_w,w_x,w_y,w_z,a_x,a_y,a_z,r_x,r_y,r_z
0,2023-04-10 08:42:07.223889828,0.0143515,0.00425751,-0.64679,0.762522,-0.0125294,-0.0289476,-0.256526,-0.395543,1.06163,9.59749,0.01638509729951241,0.025060296440662544,-1.406719700632458
1,2023-04-10 08:42:07.233575821,0.014266965,0.0042673220000000005,-0.647329,0.7620655000000001,-0.017604744999999998,-0.025350765,-0.2564666,-0.3931923,0.9826951,9.562785000000002,0.016225815364747386,0.024977292518696195,-1.4081351955731216
2,2023-04-10 08:42:07.245237350,0.014183605647840533,0.004266099136212625,-0.6478982225913621,0.7615825049833888,-0.016815292358803986,-0.025123894019933556,-0.25610416279069764,-0.39560172757475087,0.960211169435216,9.599219667774086,0.016081793443933325,0.024879405119337655,-1.4096309842746397
3,2023-04-10 08:42:07.250528336,0.014087995816831685,0.004259731047029704,-0.6485036883663367,0.7610680586633664,-0.017532189925742573,-0.026548560173267326,-0.25765123193069306,-0.39725568366336633,0.967158670049505,9.64422998019802,0.015924815402370278,0.02475829929300177,-1.4112230740432377
4,2023-04-10 08:42:07.264350890,0.01398272742103096,0.004261651263504638,-0.6491390699398051,0.7605271966628105,-0.019599518897668675,-0.025976205852826412,-0.2580490482539558,-0.3937727201623497,0.9880435982235642,9.61660784082665,0.015741615390927933,0.024637579138026045,-1.41289527164327
5,2023-04-10 08:42:07.273880482,0.013869320197884075,0.004280453118811083,-0.6498063098119536,0.759958326936103,-0.022674770964422802,-0.02382157644098958,-0.2588375897896978,-0.37589292672160757,0.9833058848014709,9.627657509047511,0.015523246699505283,0.024532206616039075,-1.414652591958794
6,2023-04-10 08:42:07.283682823,0.013750208887513923,0.004302738741890244,-0.6505028500254554,0.7593630773799218,-0.023741169780202968,-0.02325780840577408,-0.2591114189996846,-0.36377507457664143,0.9527560615954542,9.668363453185695,0.015290935640926867,0.024424902241177344,-1.416488903850139
7,2023-04-10 08:42:07.294341803,0.013624282948094287,0.004326055997043526,-0.6512254394513969,0.7587444741720145,-0.024556690430517017,-0.023292091469684348,-0.2590405696764433,-0.37338395115689393,0.9396092265908854,9.663089105858568,0.015046323865262258,0.024310370327453642,-1.418395346314869
8,2023-04-10 08:42:07.303914785,0.013491158630984278,0.004355406387220145,-0.6519722445068323,0.7581038596318997,-0.026020208793065824,-0.022716372807412073,-0.25900998663398206,-0.3761507359613501,0.9278687168882728,9.640993398410217,0.014782366869556323,0.02419558373221759,-1.4203674204488734
9,2023-04-10 08:42:07.315587759,0.01334954745436428,0.004396311383115482,-0.6527414188228611,0.7574426323096936,-0.02839821077865584,-0.02152361659771562,-0.25894592231127433,-0.35527561980367683,0.8895862503442303,9.656818316023605,0.014489944104723408,0.024087084300589614,-1.4224005653870575
10,2023-04-10 08:42:07.319727182,0.013198426297717246,0.0044429213361192495,-0.6535329473175624,0.756761000043206,-0.03019387525589337,-0.021384432134582743,-0.25913122694284857,-0.35013296399691424,0.8631940930403911,9.662375279986115,0.014175186760048584,0.023974592028010933,-1.4244944798200343
11,2023-04-10 08:42:07.333641052,0.013041419641655071,0.004490526979082574,-0.6543441384127924,0.7560609072476052,-0.03082771991358425,-0.02153767091038614,-0.25898293135809347,-0.3677497752157663,0.8496155910335246,9.646178585410818,0.01384985204053222,0.02385564790130637,-1.4266424230548407
12,2023-04-10 08:42:07.345448732,0.012869150264979333,0.004552636976481974,-0.6551759003324524,0.7553415986470493,-0.0327073866222064,-0.020273820404745936,-0.2591187631520969,-0.37755346842259385,0.8064370248837812,9.652706778340198,0.013482027299147872,0.023738184079055244,-1.428847076451156
13,2023-04-10 08:42:07.349647999,0.012694434101209618,0.004621680462629179,-0.6560248806936626,0.7546055101854495,-0.03400573084843065,-0.019315426849644782,-0.25955954127670505,-0.38003099756908887,0.7737090674742788,9.687745426089734,0.013101076932909508,0.023627527273820295,-1.431099811144615
14,2023-04-10 08:42:07.363762617,0.012512764554271706,0.00468795419748096,-0.6568891368098451,0.7538545872261312,-0.034616961073778374,-0.02041337475659364,-0.25997271684008283,-0.37138484015145123,0.7461736904488252,9.693917756583422,0.012713102454911926,0.02350304445105246,-1.433395186811827
15,2023-04-10 08:42:07.374421835,0.01232602202924609,0.004760588000822935,-0.6577659248143007,0.7530911476866271,-0.036108385737282436,-0.019924671346088985,-0.25993279474426234,-0.3791545633992155,0.7107241697171067,9.665791173149051,0.012308972904932082,0.02338082316168958,-1.4357260327227879
16,2023-04-10 08:42:07.384262562,0.01213893604695183,0.004843308633642218,-0.6586558468405096,0.7523142132206401,-0.03735416545351726,-0.018263013947778527,-0.2602267116447945,-0.3887892662548626,0.6810082087088959,9.645020167747845,0.011890816742315555,0.023272652189758627,-1.4380944632531703
17,2023-04-10 08:42:07.394599199,0.011952552456938093,0.004929312445347887,-0.6595582354250636,0.7515244916193067,-0.03752567449245251,-0.017495136459872298,-0.26068663462542485,-0.4114995744054528,0.6558069320516766,9.655471367056192,0.01146921647839029,0.023169652032008207,-1.4404984705816641
18,2023-04-10 08:42:07.404095888,0.011764163699876335,0.005017252560288102,-0.6604718261046892,0.7507228784165143,-0.037903218127116646,-0.017305151723810128,-0.2613722072830505,-0.417321144843499,0.6455639757851711,9.666673081887708,0.011041939847382116,0.023066156769321763,-1.442935029844131
19,2023-04-10 08:42:07.413742065,0.0115706736256365,0.0051146226364557875,-0.6613950879914807,0.749910955044971,-0.039738619831211575,-0.016427481417136517,-0.2619765454961202,-0.4140781487600782,0.6212822617953084,9.642073420980362,0.0105944408066755,0.022969161301377865,-1.4453998860431878
20,2023-04-10 08:42:07.424413681,0.011377254924619955,0.005220306602602749,-0.6623259261357352,0.7490902834363758,-0.04066987655733114,-0.015043041953671864,-0.2621772318147243,-0.3989687158977719,0.589989893554805,9.64931071766139,0.010135965967804169,0.022883791306581882,-1.447887711895235
21,2023-04-10 08:42:07.434185505,0.011186059218314604,0.005324172834416267,-0.6632643834755201,0.7482607419674825,-0.039938524183123054,-0.014896663510462193,-0.26250276416236945,-0.38061123310172346,0.5621489245776923,9.6795270386351,0.00968321163769924,0.02279777086909402,-1.4503986016061938
22,2023-04-10 08:42:07.444671869,0.010996885103295368,0.005428213014324047,-0.6642105883472745,0.7474221246403152,-0.03950378034279694,-0.014499025243965088,-0.26319199263833637,-0.40048554232051653,0.5447628515306245,9.67527274089792,0.00923321075037855,0.02271378380482159,-1.4529330487031804
23,2023-04-10 08:42:07.450351000,0.010810419569454562,0.005539695287149932,-0.6651627376544411,0.746575976862296,-0.0399461115177839,-0.012941395536588088,-0.2637728800160687,-0.42243299977979665,0.5235093056272279,9.671355061322501,0.008777298393762597,0.022643515164802022,-1.4554863668960776
24,2023-04-10 08:42:07.463556767,0.010626978730492358,0.0056548244340739375,-0.6661196713659147,0.7457232400013974,-0.03984251390415041,-0.011916961264941309,-0.2644202823708923,-0.41128659930626055,0.49911836512708274,9.699348715455805,0.008321025549067143,0.022581710305400186,-1.458055537722205
25,2023-04-10 08:42:07.474207640,0.01044568522385912,0.005765887541380114,-0.6670820392152622,0.7448634443313848,-0.03884863243680085,-0.012165698580601864,-0.26524579722094316,-0.405380289235024,0.48765670826044394,9.717171021842502,0.007873402850657562,0.022515741210301043,-1.460642100774431
26,2023-04-10 08:42:07.483954191,0.010266880270726506,0.005877923107028935,-0.6680479527848482,0.7439982532378816,-0.03850652730436806,-0.01162979820155484,-0.26532966061368424,-0.41703027410903365,0.4750464645876968,9.705720044932377,0.007428222052267015,0.02245351844480737,-1.463241073611723
27,2023-04-10 08:42:07.493642330,0.010092813977672836,0.005993301257242316,-0.6690180272901003,0.7431270455227798,-0.03815732779853397,-0.010449082722950365,-0.26581676277431776,-0.42415097486764786,0.45534688902219456,9.702187215886784,0.006985584650883146,0.022401574843714418,-1.4658541913897936
28,2023-04-10 08:42:07.504272699,0.009924477058568009,0.0061051440254602145,-0.669991640489596,0.7422502520197759,-0.0367419018268797,-0.010159015494896792,-0.266369538136562,-0.41060548694221694,0.43474373354271384,9.759049286341128,0.006556215198347155,0.022351082532570475,-1.468479865065736
29,2023-04-10 08:42:07.513859987,0.009761459744850055,0.006208204575471219,-0.6709668021621694,0.7413697033779385,-0.034691447442872746,-0.01070415520877321,-0.2665830499029928,-0.4026096097791977,0.44562913581492664,9.779714164309452,0.006146647269229002,0.022293765265004838,-1.4711126383527784
30,2023-04-10 08:42:07.524434328,0.00960632598177711,0.00630806222775036,-0.6719451463957384,0.7404839968157664,-0.0330221753983246,-0.010085735956656032,-0.26721775696414385,-0.3920071519826006,0.4430621906965125,9.762781568911294,0.005753077355110987,0.02224136883164982,-1.4737568386431705
31,2023-04-10 08:42:07.533923388,0.009463649225967595,0.0064056714714114575,-0.67292525916721,0.7395941866810741,-0.03082449674738029,-0.008710412763341498,-0.26743269615757836,-0.38976857471296333,0.4275015774380273,9.781018214209011,0.0053809643326196924,0.022201533856968797,-1.47640888980975
32,2023-04-10 08:42:07.545831442,0.009331666479072099,0.006494290938225628,-0.6739112512696952,0.7386964127156028,-0.027966804012771143,-0.008569715960270726,-0.26885755639711484,-0.4031826825315672,0.42810482057302385,9.823307535912589,0.005036699684044882,0.022162047111783753,-1.4790800315682062
33,2023-04-10 08:42:07.549896717,0.009211265133490012,0.006572710685882032,-0.6748995542418411,0.7377940826144621,-0.024826402621766174,-0.008486540690265233,-0.26951234990257034,-0.4125516672060033,0.40942761089173785,9.864896897149544,0.004723331741582251,0.02212240434123883,-1.4817603708560538
34,2023-04-10 08:42:07.564181566,0.009102470930729162,0.006642487258398075,-0.675887606280944,0.7368894436268846,-0.02190116019363535,-0.008170551832725258,-0.26972593107155357,-0.4153307485669789,0.3926450966629124,9.86716857565507,0.004438850195376212,0.022085012589444043,-1.4844431194410073
35,2023-04-10 08:42:07.573574781,0.009005796671324902,0.006700639227501823,-0.676878399932216,0.7359797909440905,-0.018494171774709307,-0.008222698593685495,-0.270731585591131,-0.414973442977477,0.3946600020466663,9.889388664443473,0.0041879696236948125,0.022046315958285153,-1.4871363058521827
36,2023-04-10 08:42:07.584205151,0.008919984290945177,0.006742557089623435,-0.677870373247385,0.7350665571469365,-0.014661917299913783,-0.009119761014179715,-0.27100236785228277,-0.42231883318646485,0.4024817564669333,9.939657062665127,0.003975188107109109,0.021997967933280013,-1.4898356615259876
37,2023-04-10 08:42:07.593835354,0.008846007420574306,0.006762227215008447,-0.6788582418691685,0.7341549201891305,-0.010484545281534332,-0.009655102000100953,-0.2713979485026408,-0.41913749329264965,0.3870186205693658,9.958437668083233,0.0038103327135330517,0.02193262493535241,-1.4925263046316213
38,2023-04-10 08:42:07.604384184,0.008784436040220174,0.006768504772552651,-0.6798487750888573,0.7332382051511177,-0.006710776178810985,-0.010124161591878513,-0.2718264925582828,-0.41979675766179037,0.3820847201586016,9.965068011339621,0.003681956917527662,0.0218641801604337,-1.4952273540970658
39,2023-04-10 08:42:07.613870382,0.008734749624373013,0.0067624128243827675,-0.680841503826035,0.7323169578967311,-0.003167932569957306,-0.010476101694486477,-0.2724717046263226,-0.4098468249762006,0.38065284886922923,9.99062762933028,0.003587927295698467,0.021793543763342603,-1.4979374083394326
40,2023-04-10 08:42:07.624390125,0.008692820307173492,0.006740553742754,-0.681835859735262,0.7313918092576357,0.0002178871470012919,-0.011855342652236157,-0.2729933522623658,-0.4017516028146714,0.37267874563605413,10.017593447551162,0.0035269304209370215,0.02171023733590177,-1.500654813697467
41,2023-04-10 08:42:07.633932829,0.00866233176769555,0.006704476083996848,-0.682830284458623,0.7304640047365298,0.0039021313020665134,-0.0124743975086348,-0.2729498241530333,-0.4103411892610146,0.3693373341073369,10.021941043928445,0.0035022730274155505,0.02162170164734733,-1.5033755553393713
42,2023-04-10 08:42:07.644525528,0.008638941807941242,0.006654491491515361,-0.6838262290673289,0.7295322008380482,0.006904771790100513,-0.01362249423309687,-0.2733428355148596,-0.4109590835557481,0.3632030852058829,10.03599063993035,0.0035072036686784273,0.021522559406120603,-1.5061036789877544
43,2023-04-10 08:42:07.654170036,0.008623157350989997,0.006592145732402171,-0.6848228787327937,0.7285973002267521,0.009760976742508542,-0.014455817238317799,-0.27370928268709943,-0.39953503281936975,0.3698604076483789,10.072434038883367,0.0035403879046934806,0.021415865990876498,-1.5088367782170482
44,2023-04-10 08:42:07.663857698,0.00861053450297666,0.006515088190489576,-0.6858197474199408,0.7276596788230946,0.012294920751218647,-0.016225335078438475,-0.2742045633220086,-0.3875950516949808,0.36866800893355456,10.097303555163554,0.0035986822589116293,0.02129220314979089,-1.5115736912743232
45,2023-04-10 08:42:07.674504519,0.008604665836574689,0.0064225303607166676,-0.6868157090995042,0.7267205543040278,0.015447371277546267,-0.017597954084746712,-0.2743590214865955,-0.4035756988246897,0.3596182116121509,10.092920661197418,0.003688461070516143,0.021155498560606598,-1.5143110458192959
46,2023-04-10 08:42:07.687351465,0.008606404914778674,0.006313594290410197,-0.6878147511616799,0.7257758323408036,0.018841812224556723,-0.018968435923123417,-0.2753349139864267,-0.42185212765941876,0.36048733371257147,10.08407983232492,0.0038121045359802703,0.021005822324179288,-1.5170602548570578
47,2023-04-10 08:42:07.694261312,0.008612108031573945,0.006194842085841009,-0.6888150438254296,0.7248274369892768,0.020790665086338877,-0.019884089442990846,-0.2757345922010082,-0.43448638758728547,0.3724942423053461,10.082683407593152,0.00395536390536422,0.020847702420894794,-1.5198161615527244
48,2023-04-10 08:42:07.703824043,0.008621794363772526,0.006060950885785252,-0.6898167259699216,0.7238749427905706,0.02348219767701228,-0.021554380988376535,-0.2763523358573322,-0.42218711169728035,0.3823980024015143,10.083250091165624,0.00412569030865596,0.020673604948841476,-1.5225795121790138
