7.10751,-59.9941,44.6541
8.582,-62.0853,44.6362
8.22193,-62.0928,44.6382
9.33973,-64.5709,44.6421
9.19073,-64.6452,44.6203
8.04102,-62.2008,44.6421
7.74964,-62.5,44.6421
-2.88984,-46.3805,44.6423
-4.33713,-44.3698,44.6205
-3.99354,-44.3048,44.6622
-5.16391,-41.8262,44.6265
-4.96253,-41.7189,44.6265
-3.82139,-44.2339,44.6576
-3.56039,-44.0634,44.6453
25.8672,-48.8081,44.701
24.4199,-46.7973,44.6793
24.7635,-46.7323,44.721
23.5932,-44.2537,44.6852
23.7946,-44.1465,44.6852
24.9357,-46.6615,44.7164
25.1967,-46.4909,44.7041
16.5584,-36.7685,44.6988
29.7726,-43.6262,44.6541
31.2471,-45.7174,44.6362
30.887,-45.7249,44.6383
32.0048,-48.2029,44.6422
31.8558,-48.2773,44.6204
30.7061,-45.8328,44.6422
30.4147,-46.1321,44.6422
15.0156,-84.7096,44.6629
13.5683,-82.6988,44.6411
13.9119,-82.6338,44.6829
12.7704,-80.2567,44.671
12.9982,-80.1643,44.6779
14.0841,-82.5629,44.6783
14.3451,-82.3924,44.666
-1.51831,-75.1153,44.6519
0.126179,-75.0252,44.6698
-0.8521,-75.455,44.6719
-0.387688,-75.6548,44.6698
0.136381,-75.436,44.6612
2.8364,-74.2006,44.6898
2.97412,-74.4812,44.6928
0.297017,-75.7293,44.6596
-0.263407,-75.9756,44.6778
-0.414142,-76.5431,44.6936
0.432761,-76.1201,44.6838
-0.408972,-77.2574,44.7023
-1.46614,-76.874,44.6778
-0.814969,-76.6798,44.6659
-0.721614,-76.198,44.6804
-0.626908,-75.9472,44.6845
-0.971164,-75.8222,44.6674
-1.27548,-75.6774,44.6661
-1.82616,-76.0708,44.6541
-15.4962,-35.8777,44.6457
-15.3649,-36.1781,44.6488
-13.7209,-69.7558,44.654
-12.2464,-71.847,44.6361
-12.6064,-71.8545,44.6381
-11.5442,-74.0866,44.6516
-11.7646,-74.1939,44.6543
-12.79,-71.9632,44.6464
-13.0787,-72.2617,44.642
-14.8002,-75.4856,44.6405
-16.2013,-73.5482,44.6558
-15.8561,-73.4917,44.6556
-17.0078,-71.0864,44.6176
-16.7392,-70.9461,44.6156
-16.2861,-71.8528,44.6338
-15.8007,-71.9907,44.6466
-16.1689,-71.2228,44.6397
-15.0423,-72.1231,44.655
-15.4311,-73.0934,44.642
-15.628,-72.3977,44.6489
-16.1307,-72.2679,44.6524
-15.592,-73.3631,44.6565
-15.3409,-73.1384,44.6603
23.1217,-50.1772,44.6657
21.7137,-48.1752,44.6598
22.0634,-48.2057,44.6809
21.4154,-46.857,44.6602
21.22,-47.3865,44.6407
21.5455,-47.9984,44.6567
20.5966,-47.6318,44.6299
20.6091,-46.2217,44.6517
21.005,-47.0149,44.6538
21.1378,-46.4658,44.6598
20.8267,-45.6925,44.6542
21.1082,-45.5507,44.6621
22.3202,-48.0873,44.6674
22.534,-47.7693,44.6683
32.469,-45.6486,44.7062
32.2571,-45.1957,44.7058
32.0452,-44.7428,44.7055
31.8334,-44.2899,44.7052
31.6215,-43.837,44.7048
29.7324,-39.7966,44.7021
29.5217,-39.3432,44.7018
29.311,-38.8898,44.7015
29.1003,-38.4363,44.7012
28.8895,-37.9829,44.7009
28.6788,-37.5295,44.7006
28.4681,-37.076,44.7003
28.2574,-36.6226,44.7
19.6122,-39.1898,44.6863
19.8225,-39.6434,44.6852
20.0327,-40.0971,44.684
20.243,-40.5507,44.6829
20.4532,-41.0044,44.6818
20.6635,-41.458,44.6807
20.8737,-41.9117,44.6795
21.084,-42.3653,44.6784
23.1539,-46.8574,44.6665
23.3667,-47.3098,44.6655
23.5795,-47.7623,44.6645
23.7922,-48.2147,44.6635
24.005,-48.6672,44.6625
24.2178,-49.1197,44.6615
24.4306,-49.5721,44.6605
24.6434,-50.0246,44.6595
27.6269,-54.8593,44.6429
27.3418,-55.2701,44.6439
27.0567,-55.6808,44.645
26.7756,-56.0732,44.6443
26.5225,-56.5043,44.6453
26.2693,-56.9355,44.6463
26.0406,-57.3953,44.634
25.8727,-57.8663,44.6343
25.7049,-58.3373,44.6345
25.6311,-58.6139,44.6336
25.5168,-59.1007,44.6327
25.4024,-59.5874,44.6318
26.111,-65.3514,44.6203
26.3293,-65.8013,44.6199
26.5476,-66.2511,44.6195
26.7615,-66.6191,44.6186
27.0535,-67.025,44.6182
27.3455,-67.4308,44.6178
27.6027,-67.7666,44.6166
27.9534,-68.1231,44.6134
28.304,-68.4795,44.6101
-13.1417,-36.3194,44.5894
-13.1447,-36.3209,44.5893
-13.3118,-35.9575,44.5891
-11.0253,-36.1388,44.63
-10.8583,-36.5022,44.6302
-12.6405,-37.4098,44.59
-12.6434,-37.4113,44.5899
